MDT-O ,Object,Set #,Notes
190a_1.jpg,bag of chips,4,
190b_1.jpg,bag of chips,4,
191a_2.jpg,classic guitar,4,
191b_2.jpeg,classic guitar,4,
192a_2.jpg,air hockey,4,
192b_2.jpg,air hockey,4,
001a_2.jpg,peanut butter,5,
001b_2.jpg,peanut butter,5,
002a_2.jpg,leaf blower,5,
002b_2.jpg,leaf blower,5,
003a_2.jpg,microscope,5,blurry image
003b_2.jpg,microscope,5,blurry image
004a_1.jpg,lime,5,
004b_1.jpg,lime,5,
005a_2.jpg,fishbowl ,5,
005b_2.jpg,fishbowl ,5,
006a_1.jpg,torch,5,
006b_1.jpg,torch,5,
007a_2.jpg,desk,5,
007b_2.jpg,desk,5,
008a_1.jpg,plant,5,
008b_1.jpg,plant,5,
009a_1.jpg,bulldog clip,5,
009b_1.jpg,bulldog clip,5,
010a_2.jpg,ring binder,5,
010b_2.jpg,ring binder,5,
011a_1.jpg,frog,5,
011b_1.jpg,frog,5,
012a_2.jpg,measuring spoons,5,
012b_2.jpg,measuring spoons,5,
013a_1.jpg,high heels,5,
013b_1.jpg,high heels,5,
014a_2.jpg,aerophone,5,
014b_2.jpg,aerophone,5,
015a_1.jpg,baritone,5,
015b_1.jpg,baritone,5,
016a_1.jpg,gum,5,
016b_1.jpg,gum,5,
017a_1.jpg,pine cone,5,blurry image
017b_1.jpg,pine cone,5,blurry image
018a_1.jpg,mr potato head,5,
018b_1.jpg,mr potato head,5,
019a_2.jpg,rubber duck,5,
019b_2.jpg,rubber duck,5,
020a_1.jpg,popsicle stick,5,
020b_1.jpg,popsicle stick,5,
021a_2.jpg,chicken drumstick,5,
021b_2.jpg,chicken drumstick,5,
022a_2.jpg,hot tub,5,same as in set 4
022b_2.jpg,hot tub,5,same as in set 4
023a_2.jpg,gloves,5,duplicate
023b_2.jpg,gloves,5,duplicate
024a_2.jpg,paper cutter,5,same concept as in set 4
024b_2.jpg,paper cutter,5,same concept as in set 4
025a_1.jpg,laundry,5,
025b_1.jpg,laundry,5,
026a_1.jpg,umbrella,5,
026b_1.jpg,umbrella,5,
027a_2.jpg,car,5,
027b_2.jpg,car,5,
028a_1.jpg,traffic cone,5,
028b_1.jpg,traffic cone,5,
029a_2.jpg,notebook,5,
029b_2.jpg,notebook,5,
030a_1.jpg,vacuum cleaner,5,
030b_1.jpg,vacuum cleaner,5,
031a_2.jpg,kendama,5,
031b_2.jpg,kendama,5,
032a_1.jpg,inflatable pool,5,
032b_1.jpg,inflatable pool,5,
033a_2.jpg,stapler,5,
033b_2.jpg,stapler,5,
034a_2.jpg,cupcake,5,
034b_2.jpg,cupcake,5,
035a_2.jpg,charm,5,low image quality
035b_2.jpg,charm,5,low image quality
036a_1.jpg,makeup brush,5,low image quality
036b_1.jpg,makeup brush,5,low image quality
037a_1.jpg,papaya,5,
037b_1.jpg,papaya,5,
038a_2.jpg,dustpan,5,
038b_2.jpg,dustpan,5,
039a_2.jpg,graham crackers,5,
039b_2.jpg,graham crackers,5,
040a_2.jpg,electric lamp,5,
040b_2.jpg,electric lamp,5,
041a_1.jpg,shirt,5,
041b_1.jpg,shirt,5,
042a_2.jpg,watering can,5,
042b_2.jpg,watering can,5,
043a_1.jpg,sunflower,5,
043b_1.jpg,sunflower,5,
044a_2.jpg,pager,5,hard to identify
044b_2.jpg,pager,5,hard to identify
045a_1.jpg,metronome,5,same concept as in set 4
045b_1.jpg,metronome,5,same concept as in set 4
046a_2.jpg,multi purpose swiss knife tool,5,
046b_2.jpg,multi purpose swiss knife tool,5,
047a_1.jpg,magnetic knife rack,5,
047b_1.jpg,magnetic knife rack,5,
048a_1.jpg,speakers,5,
048b_1.jpg,speakers,5,
049a_1.jpg,tie,5,
049b_1.jpg,tie,5,
050a_1.jpg,strainer,5,
050b_1.jpg,strainer,5,
051a_1.jpg,arcade game,5,duplicate
051b_1.jpg,arcade game,5,duplicate
052a_2.jpg,apple,5,
052b_2.jpg,apple,5,
053a_1.jpg,eye shade,5,
053b_1.jpg,eye shade,5,
054a_2.jpg,school lunch,5,
054b_2.jpg,school lunch,5,
055a_2.jpg,bowling ball,5,
055b_2.jpg,bowling ball,5,
056a_2.jpg,confetti bow,5,
056b_2.jpg,confetti bow,5,
057a_1.jpg,printer paper,5,hard to identify
057b_1.jpg,printer paper,5,hard to identify
058a_2.jpg,toothbrush,5,
058b_2.jpg,toothbrush,5,
059a_1.jpg,party hat,5,
059b_1.jpg,party hat,5,
060a_1.jpg,coat rack,5,
060b_1.jpg,coat rack,5,
061a_1.jpg,sunhat,5,
061b_1.jpg,sunhat,5,
062a_2.jpg,cup of coffee,5,hard to identify
062b_2.jpg,cup of coffee,5,hard to identify
063a_2.jpg,credit cards,5,
063b_2.jpg,credit cards,5,
064a_2.jpg,cooler,5,
064b_2.jpg,cooler,5,
065a_1.jpg,orange juice maker,5,
065b_1.jpg,orange juice maker,5,
066a_1.jpg,bar stool,5,
066b_1.jpg,bar stool,5,
067a_1.jpg,bathroom sink,5,
067b_1.jpg,bathroom sink,5,
068a_2.jpg,ironing board,5,
068b_2.jpg,ironing board,5,
069a_2.jpg,sauce boat,5,
069b_2.jpg,sauce boat,5,
070a_2.jpg,plastic drawer,5,
070b_2.jpg,plastic drawer,5,
071a_1.jpg,cat scrather,5,
071b_1.jpg,cat scrather,5,
072a_1.jpg,stopwatch,5,
072b_1.jpg,stopwatch,5,
073a_2.jpg,door knocker,5,
073b_2.jpg,door knocker,5,
074a_2.jpg,gate,5,
074b_2.jpg,gate,5,
075a_1.jpg,paper decorator,5,
075b_1.jpg,paper decorator,5,
076a_2.jpg,rubber mallet,5,
076b_2.jpg,rubber mallet,5,
077a_2.jpg,tape recorder,5,
077b_2.jpg,tape recorder,5,
078a_1.jpg,tennis ball,5,
078b_1.jpg,tennis ball,5,
079a_1.jpg,harp,5,
079b_1.jpg,harp,5,
080a_2.jpg,CD player,5,
080b_2.jpg,CD player,5,
081a_1.jpg,oil and vinegar set,5,
081b_1.jpg,oil and vinegar set,5,
082a_1.jpg,desk lamp,5,
082b_1.jpg,desk lamp,5,
083a_1.jpg,lawn mower,5,same as set 4
083b_1.jpg,lawn mower,5,same as set 4
084a_1.jpg,abacus,5,
084b_1.jpg,abacus,5,
085a_2.jpg,key,5,
085b_2.jpg,key,5,
086a_1.jpg,bike wheel,5,
086b_1.jpg,bike wheel,5,
087a_2.jpg,knot,5,
087b_2.jpg,knot,5,
088a_1.jpg,straight pick tool,5,
088b_1.jpg,straight pick tool,5,
089a_1.jpg,pretzel,5,
089b_1.jpg,pretzel,5,
090a_1.jpg,christmas wreath,5,
090b_1.jpg,christmas wreath,5,
091a_2.jpg,plastic spoon,5,hard to see
091b_2.jpg,plastic spoon,5,hard to see
092a_1.jpg,corn on cobb,5,
092b_1.jpg,corn on cobb,5,
093a_2.jpg,pencil,5,
093b_2.jpg,pencil,5,
094a_1.jpg,handcuffs,5,
094b_1.jpg,handcuffs,5,
095a_2.jpg,sewing ball with pins,5,
095b_2.jpg,sewing ball with pins,5,
096a_1.jpg,cutting board,5,
096b_1.jpg,cutting board,5,
097a_1.jpg,ATV,5,
097b_1.jpg,ATV,5,
098a_1.jpg,full pizza,5,we had pizza slice before
098b_1.jpg,full pizza,5,we had pizza slice before
099a_2.jpg,muffin,5,
099b_2.jpg,muffin,5,
100a_2.jpg,crutches,5,
100b_2.jpg,crutches,5,
101a_2.jpg,bonsai tree,5,
101b_2.jpg,bonsai tree,5,
102a_1.jpg,tea kettle,5,
102b_1.jpg,tea kettle,5,
103a_1.jpg,owl figure,5,
103b_1.jpg,owl figure,5,
104a_1.jpg,bike light,5,
104b_1.jpg,bike light,5,
105a_1.jpg,pickle,5,
105b_1.jpg,pickle,5,
106a_2.jpg,lint roller,5,
106b_2.jpg,lint roller,5,
107a_2.jpg,fluffy keychain,5,
107b_2.jpg,fluffy keychain,5,
108a_1.jpg,old carriage,5,
108b_1.jpg,old carriage,5,
109a_1.jpg,slinky,5,
109b_1.jpg,slinky,5,
110a_2.jpg,sandwich,5,
110b_2.jpg,sandwich,5,
111a_1.jpg,hair clip,5,
111b_1.jpg,hair clip,5,
112a_1.jpg,coconut,5,
112b_1.jpg,coconut,5,
113a_2.jpg,shoehorn,5,same concept as in set 4
113b_2.jpg,shoehorn,5,same concept as in set 4
114a_1.jpg,dice,5,
114b_1.jpg,dice,5,
115a_2.jpg,basketball,5,blurry image
115b_2.jpg,basketball,5,blurry image
116a_2.jpg,?,5,
116b_2.jpg,?,5,
117a_2.jpg,rubber eraser ,5,
117b_2.jpg,rubber eraser ,5,
118a_2.jpg,post card,5,
118b_2.jpg,post card,5,
119a_1.jpg,standing mirror,5,
119b_1.jpg,standing mirror,5,
120a_1.jpg,speaker podium,5,
120b_1.jpg,speaker podium,5,
121a_2.jpg,electric onion chopper,5,same concept as in set 4
121b_2.jpg,electric onion chopper,5,same concept as in set 4
122a_1.jpg,tape measure,5,same concept as in set 4
122b_1.jpg,tape measure,5,same concept as in set 4
123a_1.jpg,door mat,5,
123b_1.jpg,door mat,5,
124a_2.jpg,shopping cart,5,
124b_2.jpg,shopping cart,5,
125a_1.jpg,indoor bike,5,
125b_1.jpg,indoor bike,5,
126a_1.jpg,mini BBQ grill,5,same concept as in set 4
126b_1.jpg,mini BBQ grill,5,same concept as in set 4
127a_2.jpg,fridge,5,
127b_2.jpg,fridge,5,
128a_2.jpg,hole puncher tool,5,
128b_2.jpg,hole puncher tool,5,
129a_2.jpg,bell,5,
129b_2.jpg,bell,5,
130a_2.jpg,kitchen water tap,5,
130b_2.jpg,kitchen water tap,5,
131a_1.jpg,walnut in shell,5,
131b_1.jpg,walnut in shell,5,
132a_2.jpg,plastic mini balls,5,hard to identify
132b_2.jpg,plastic mini balls,5,hard to identify
133a_1.jpg,kitchen spice collection,5,
133b_1.jpg,kitchen spice collection,5,
134a_2.jpg,?,5,
134b_2.jpg,?,5,
135a_2.jpg,motorcycle,5,
135b_2.jpg,motorcycle,5,
136a_2.jpg,garden drawf,5,
136b_2.jpg,garden drawf,5,
137a_1.jpg,paper shredder,5,
137b_1.jpg,paper shredder,5,
138a_1.jpg,jalapeño pepper,5,
138b_1.jpg,jalapeño pepper,5,
139a_1.jpg,old gps,5,
139b_1.jpg,old gps,5,
140a_2.jpg,plasma TV,5,
140b_2.jpg,plasma TV,5,
141a_2.jpg,ear thermometer,5,
141b_2.jpg,ear thermometer,5,
142a_2.jpg,rocking chair,5,
142b_2.jpg,rocking chair,5,
143a_1.jpg,rollerblades,5,
143b_1.jpg,rollerblades,5,
144a_1.jpg,golf cart,5,
144b_1.jpg,golf cart,5,
145a_1.jpg,chalk,5,
145b_1.jpg,chalk,5,
146a_2.jpg,diamond,5,
146b_2.jpg,diamond,5,
147a_2.jpg,gun,5,
147b_2.jpg,gun,5,
148a_1.jpg,drum,5,blurry image
148b_1.jpg,drum,5,blurry image
149a_2.jpg,pasta server,5,
149b_2.jpg,pasta server,5,
150a_2.jpg,fishing rod,5,
150b_2.jpg,fishing rod,5,
151a_2.jpg,whisk,5,same concept as in set 4
151b_2.jpg,whisk,5,same concept as in set 4
152a_1.jpg,car rim,5,
152b_1.jpg,car rim,5,
153a_2.jpg,towel,5,
153b_2.jpg,towel,5,
154a_2.jpg,bull skull,5,
154b_2.jpg,bull skull,5,
155a_2.jpg,bacon,5,
155b_2.jpg,bacon,5,
156a_2.jpg,?,5,blurry image
156b_2.JPG,?,5,blurry image
157a_2.jpg,lobster,5,
157b_2.jpg,lobster,5,
158a_1.jpg,berries,5,
158b_1.jpg,berries,5,
159a_1.jpg,landline,5,blurry image
159b_1.jpg,landline,5,blurry image
160a_1.jpg,maple syrup,5,blurry image
160b_1.jpg,maple syrup,5,blurry image
161a_1.jpg,headphones,5,same concept as in set 4
161b_1.jpg,headphones,5,same concept as in set 4
162a_2.jpeg,?,5,blurry image
162b_2.jpg,?,5,blurry image
163a_2.jpg,ladel,5,
163b_2.jpg,ladel,5,
164a_1.jpg,?,5,
164b_1.jpg,?,5,
165a_1.jpg,towels,5,same concept in set 5
165b_1.jpg,towels,5,same concept in set 5
166a_2.jpg,post-it note,5,same concept as in set 4
166b_2.jpg,post-it note,5,same concept as in set 4
167a_2.jpg,basketball hoop,5,
167b_2.jpg,basketball hoop,5,
168a_1.jpg,dog,5,blurry image
168b_1.jpg,dog,5,blurry image
169a_2.jpg,paint brush,5,
169b_2.jpg,paint brush,5,
170a_1.jpg,apple slider,5,
170b_1.jpg,apple slider,5,
171a_2.jpg,laptop protector case,5,
171b_2.jpg,laptop protector case,5,
172a_2.jpg,shoe rack,5,
172b_2.jpg,shoe rack,5,
173a_2.jpg,hanger,5,
173b_2.jpg,hanger,5,
174a_2.jpg,pasta,5,
174b_2.jpg,pasta,5,
175a_1.jpg,step stool,5,same concept as in set 4
175b_1.jpg,step stool,5,same concept as in set 4
176a_1.jpg,studio lights,5,
176b_1.jpg,studio lights,5,
177a_2.jpg,snail shell,5,
177b_2.jpg,snail shell,5,
178a_2.jpg,rake,5,same concept as in set 4
178b_2.jpg,rake,5,same concept as in set 4
179a_1.jpg,satellite,5,
179b_1.jpg,satellite,5,
180a_1.jpg,dolly,5,
180b_1.jpg,dolly,5,
181a_1.jpg,chopstick canister,5,
181b_1.jpg,chopstick canister,5,
182a_2.jpg,toy truck,5,
182b_2.jpg,toy truck,5,
183a_1.jpg,sailboat maquette,5,
183b_1.jpg,sailboat maquette,5,
184a_1.jpg,plush octopus,5,
184b_1.jpg,plush octopus,5,
185a_1.jpg,bonbons,5,
185b_1.jpg,bonbons,5,
186a_2.jpg,earplugs,5,
186b_2.jpg,earplugs,5,
187a_1.jpg,fan,5,
187b_1.jpg,fan,5,
188a_2.jpg,football,5,
188b_2.jpg,football,5,
189a_2.jpg,scale,5,
189b_2.jpg,scale,5,
190a_1.jpg,coax cable,5,blurry image
190b_1.jpg,coax cable,5,blurry image
191a_2.jpg,ribbon,5,
191b_2.jpeg,ribbon,5,
192a_2.jpg,tablet,5,
192b_2.jpg,tablet,5,
001a.jpg,Egg-Shaped Stainless Steel Timer,6,
001b.jpg,Egg-Shaped Stainless Steel Timer,6,
002a.jpg,shoe Lace,6,
002b.jpg,shoe Lace,6,
003a.jpg, trash bag 6,6,
003b.jpg,trash bag ,6,
004a.jpg, bellow,6,not easy to identify 
004b.jpg,bellow,6,not easy to identify 
005a.jpg,cookie milkshake,6,
005b.jpg,cookie milkshake,6,
006a.jpg,small ball and jacks game set,6,blurry image
006b.jpg,small ball and jacks game set,6,blurry image
007a.jpg,book stack,6,
007b.jpg,book stack,6,
008a.jpg,walntus ,6,
008b.jpg,walnuts,6,
009a.jpg,binder with schedule,6,blurry image
009b.jpg,binder with daily schedule,6,blurry image
010a.jpg,piggy bank,6,
010b.jpg,piggy bank,6,
011a.jpg,paper towel holder,6,blurry image
011b.jpg,paper towel holder,6,blurry image
012a.jpg,doyley paper,6,
012b.jpg,doyley paper,6,
013a.jpg,trumpet,6,
013b.jpg,trumpet,6,
014a.jpg,peppermint candies,6,
014b.jpg,peppermint candies,6,
015a.jpg,cheeseburger,6,
015b.jpg,cheeseburger,6,
016a.jpg,pills,6,
016b.jpg,pills,6,
017a.jpg,adjustable poly hose nozzle,6,not easily identifiable 
017b.jpg,adjustable poly hose nozzle,6,not easily identifiable 
018a.jpg,sombrero ,6,
018b.jpg,sombrero ,6,
019a.jpg,travel binders,6,
019b.jpg,travel binders,6,
020a.jpg,cork screws ,6,
020b.jpg,cork screws ,6,
021a.jpg,cruet set ,6,
021b.jpg,cruet set ,6,
022a.jpg,pet food bowl,6,
022b.jpg,pet food bowl,6,
023a.jpg,chip bowl,6,
023b.jpg,chip bowl,6,
024a.jpg,cards ,6,
024b.jpg,cards ,6,
025a.jpg,racket,6,slightly blurry image
025b.jpg,racket ,6,slightly blurry image
026a.jpg,cowboy boot,6,
026b.jpg,cowboy boot,6,
027a.jpg,melon,6,
027b.jpg,melon,6,
028a.jpg,TV,6,
028b.jpg,TV,6,
029a.jpg,chop sticks,6,
029b.jpg,chop sticks,6,
030a.jpg,wedding ring and engagement ring,6,
030b.jpg,wedding ring and engagement ring,6,
031a.jpg,oven and stove,6,
031b.jpg,oven and stove,6,
032a.jpg,motorcycle ,6,blurry image
032b.jpg,motorcycle ,6,blurry image
033a.jpg,"fruit, yogurt parfait ",6,slightly blurry
033b.jpg,"fruit, yogurt parfait ",6,slightly blurry
034a.jpg,sponge,6,
034b.jpg,sponge,6,
035a.jpg,dolphin stuffed animal,6,
035b.jpg,dolphin stuffed animal,6,
036a.jpg,tulip bouquet ,6,
036b.jpg,tulip bouquet ,6,
037a.jpg,broccoli ,6,
037b.jpg,broccoli ,6,
038a.jpg,Compass Arc,6,"good quality image, not easily identifiable "
038b.jpg,Compass Arc,6,"good quality image, not easily identifiable "
039a.jpg,skies,6,
039b.jpg,skies,6,
040a.jpg,rolling pin,6,
040b.jpg,rolling pin,6,
041a.jpg,wall lantern,6,
041b.jpg,wall lantern,6,
042a.jpg,yoga mat,6,
042b.jpg,yoga mat,6,
043a.jpg,earring,6,"good quality image, not easily identifiable "
043b.jpg,earring,6,"good quality image, not easily identifiable "
044a.jpgeye patch,eye patch,6,
044b.jpg,eye patch,6,
045a.jpg,drums,6,
045b.jpg,drums,6,
046a.jpg,connector,6,"clear image, not easily identifiable "
046b.jpg,connector,6,"clear image, not easily identifiable "
047a.jpg,controller ,6,blurry image
047b.jpg,controller ,6,blurry image
048a.jpg,fox,6,
048b.jpg,fox,6,
049a.jpg,monitor,6,"clear image, not easily identifiable "
049b.jpg,monitor,6,"clear image, not easily identifiable "
050a.jpg,trophy,6,
050b.jpg,trophy,6,
051a.jpg,tool,6,"clear image, not easily identifiable "
051b.jpg,tool,6,"clear image, not easily identifiable "
052a.jpg,leash,6,"clear image, not easily identifiable "
052b.jpg,leash,6,"clear image, not easily identifiable "
053a.jpg,scrunchie,6,
053b.jpg,scrunchie,6,
054a.jpg,sewing machine,6,
054b.jpg,sewing machine,6,
055a.jpg,oven mitt,6,
055b.jpg,oven mitt,6,
056a.jpg,candy corn,6,
056b.jpg,candy corn,6,
057a.jpg,light switches,6,
057b.jpg,light switches,6,
058a.jpg,alcohol bottle,6,"clear image, not easily identifiable "
058b.jpg,cologne,6,"clear image, not easily identifiable "
059a.jpg,Accordion,6,
059b.jpg,Accordion,6,
060a.jpg,lily plant ,6,"clear image, not easily identifiable "
060b.jpg,lily plant ,6,"clear image, not easily identifiable "
061a.jpg,hurdle,6,"clear image, not easily identifiable "
061b.jpg,hurdle,6,"clear image, not easily identifiable "
062a.jpg,pie dish,6,
062b.jpg,pie dish,6,
063a.jpg,sushi,6,
063b.jpg,sushi,6,
064a.jpg,sunglasses,6,
064b.jpg,sunglasses,6,
065a.jpg,music stand,6,
065b.jpg,music stand,6,
066a.jpg,salami,6,
066b.jpg,salami,6,
067a.jpg,litter box,6,"clear image, not easily identifiable "
067b.jpg,litter box,6,"clear image, not easily identifiable "
068a.jpg,concrete block,6,
068b.jpg,concrete block,6,
069a.jpg,camel,6,
069b.jpg,camel,6,
070a.jpg,plate,6,
070b.jpg,plate,6,
071a.jpg,picnic basket,6,
071b.jpg,picnic basket,6,
072a.jpg,mouse trap,6,
072b.jpg,mouse trap,6,
073a.jpg,toilet paper,6,
073b.jpg,toilet paper,6,
074a.jpg,flower petal,6,
074b.jpg,flower petal,6,
075a.jpg,pocket watch,6,
075b.jpg,pocket watch,6,
076a.jpg,slug,6,
076b.jpg,slug,6,
077a.jpg,teeter totter,6,
077b.jpg,teeter totter,6,
078a.jpg,helmet,6,
078b.jpg,helmet,6,
079a.jpg,computer,6,
079b.jpg,computer,6,
080a.jpg,pear,6,
080b.jpg,pear,6,
081a.jpg,dinosaur,6,
081b.jpg,dinosaur,6,
082a.jpg,popcorn machine,6,
082b.jpg,popcorn machine,6,
083a.jpg,eraser,6,
083b.jpg,eraser,6,
084a.jpg,confidiment box,6,"clear image, not easily identifiable "
084b.jpg,confidiment box,6,"clear image, not easily identifiable "
085a.jpg,door,6,
085b.jpg,door,6,
086a.jpg,skies,6,
086b.jpg,skies,6,
087a.jpg,grass trimmer,6,"clear image, not easily identifiable "
087b.jpg,grass trimmer,6,"clear image, not easily identifiable "
088a.jpg,globes,6,slightly blurry image
088b.jpg,globes,6,slightly blurry image
089a.jpg,server and storage box,6,"clear image, not easily identifiable "
089b.jpg,server and storage box,6,"clear image, not easily identifiable "
090a.jpg,half log,6,
090b.jpg,half log,6,
091a.jpg,metal detector,6,
091b.jpg,metal detector,6,
092a.jpg,lei/flower necklace,6,
092b.jpg,lei/flower necklace,6,
093a.jpg,chicken,6,
093b.jpg,chicken,6,
094a.jpg,quill and inkwell,6,
094b.jpg,quill and inkwell,6,
095a.jpg,rubik's cube,6,
095b.jpg,rubik's cube,6,
096a.jpg,bookend,6,"clear image, not easily identifiable "
096b.jpg,bookend,6,"clear image, not easily identifiable "
097a.jpg,silhouette,6,
097b.jpg,silhouette,6,
098a.jpg,staples ,6,
098b.jpg,staples ,6,
099a.jpg,Waikiki,6,"clear image, not easily identifiable "
099b.jpg,Waikiki,6,"clear image, not easily identifiable "
100a.jpg,medal,6,
100b.jpg,medal,6,
101a.jpg,exit sign,6,
101b.jpg,exit sign,6,
102a.jpg,doll,6,
102b.jpg,doll,6,
103a.jpg,violin,6,
103b.jpg,violin,6,
104a.jpg,key,6,
104b.jpg,key,6,
105a.jpg,newspapers ,6,
105b.jpg,newspapers ,6,
106a.jpg,tissue box,6,
106b.jpg,tissue box,6,
107a.jpg,art table,6,"clear image, not easily identifiable "
107b.jpg,art table,6,"clear image, not easily identifiable "
108a.jpg,hand truck,6,
108b.jpg,hand truck,6,
109a.jpg,chair stack,6,
109b.jpg,chair stack,6,
110a.jpg,paint and brush,6,
110b.jpg,paint and brush,6,
111a.jpg,dishes and rack,6,
111b.jpg,dishes and rack,6,
112a.jpg,teddy bear,6,
112b.jpg,teddy bear,6,
113a.jpg,boxing gloves,6,
113b.jpg,boxing gloves,6,
114a.jpg,belt,6,
114b.jpg,belt,6,
115a.jpg,screw,6,
115b.jpg,screw ,6,
116a.jpg,goldfish,6,
116b.jpg,goldfish,6,
117a.jpg,voting sticker,6,
117b.jpg,voting sticker,6,
118a.jpg,scarf,6,
118b.jpg,scarf,6,
119a.jpg,lighter,6,
119b.jpg,lighter ,6,
120a.jpg,light,6,
120b.jpg,light,6,
121a.jpg,balloon ,6,"clear image, not easily identifiable "
121b.jpg,balloon ,6,"clear image, not easily identifiable "
122a.jpg,peeler,6,
122b.jpg,peeler,6,
123a.jpg,axe,6,
123b.jpg,axe,6,
124a.jpg,scale,6,
124b.jpg,scale,6,
125a.jpg,metal detector,6,
125b.jpg,metal detector,6,
126a.jpg,dog house,6,
126b.jpg,dog house,6,
127a.jpg,martini,6,
127b.jpg,martini,6,
128a.jpg,wright tool,6,"clear image, not easily identifiable "
128b.jpg,wright tool,6,"clear image, not easily identifiable "
129a.jpg,band-aid,6,
129b.jpg,band-aid,6,
130a.jpg,microscope,6,
130b.jpg,microscope,6,
131a.jpg,gift bag,6,
131b.jpg,gift bag,6,
132a.jpg,sunscreen,6,
132b.jpg,sunscreen,6,
133a.jpg,hose,6,
133b.jpg,hose,6,
134a.jpg,marimba,6,"clear image, not easily identifiable "
134b.jpg,marimba,6,"clear image, not easily identifiable "
135a.jpg,bow tie ,6,
135b.jpg,bow tie ,6,
136a.jpg,hourglass timer,6,
136b.jpg,hourglass timer ,6,
137a.jpg,mailbox,6,
137b.jpg,mailbox,6,
138a.jpg,golf club set,6,slightly blurry image 
138b.jpg,golf club set,6,slightly blurry image 
139a.jpg,tiles,6,
139b.jpg,tiles,6,
140a.jpg,clarinet ,6,
140b.jpg,clarinet ,6,
141a.jpg, heater,6,
141b.jpg,heater,6,
142a.jpg,alarm clock,6,
142b.jpg,alarm clock,6,
143a.jpg,cast,6,
143b.jpg,cast,6,
144a.jpg,gift basket,6,
144b.jpg,gift basket,6,
145a.jpg,plum,6,
145b.jpg,plum,6,
146a.jpg,toy whale,6,
146b.jpg,toy whale,6,
147a.jpg,dish set,6,
147b.jpg,dish set,6,
148a.jpg,cigarette tray ,6,
148b.jpg,cigarette tray ,6,
149a.jpg,refrigerator,6,
149b.jpg,refrigerator,6,
150a.jpg,manikin,6,
150b.jpg,manikin,6,
151a.jpg,toy soldier ,6,
151b.jpg,toy soldier ,6,
152a.jpg,celery ,6,
152b.jpg,celery ,6,
153a.jpg,journal,6,
153b.jpg,journal,6,
154a.jpg,washer machine,6,
154b.jpg,washer machine,6,
155a.jpg,plier,6,
155b.jpg,plier,6,
156a.jpg,purse,6,
156b.jpg,purse,6,
157a.jpg,whisk,6,
157b.jpg,whisk,6,
158a.jpg,bagel,6,
158b.jpg,bagel,6,
159a.jpg,comb,6,
159b.jpg,comb,6,
160a.jpg,toy fish,6,"clear image, not easily identifiable "
160b.jpg,toy fish,6,"clear image, not easily identifiable "
161a.jpg,golf ball,6,
161b.jpg,golf ball,6,
162a.jpg,clear jars ,6,"clear image, not easily identifiable "
162b.jpg,clear jars ,6,"clear image, not easily identifiable "
163a.jpg,toy rocket ,6,
163b.jpg,toy rocket ,6,
164a.jpg,mask,6,
164b.jpg,mask,6,
165a.jpg,pen,6,
165b.jpg,pen,6,
166a.jpg,onion,6,
166b.jpg,onion,6,
167a.jpg,hand print,6,
167b.jpg,hand print,6,
168a.jpg,curling iron,6,
168b.jpg,curling iron,6,
169a.jpg,mailbox,6,
169b.jpg,mailbox,6,
170a.jpg,antique ,6,"clear image, not easily identifiable "
170b.jpg,antique ,6,"clear image, not easily identifiable "
171a.jpg,guitar,6,
171b.jpg,guitar,6,
172a.jpg,street light,6,
172b.jpg,street light,6,
173a.jpg,ketchup,6,
173b.jpg,ketchup,6,
174a.jpg,ladle,6,
174b.jpg,ladle,6,
175a.jpg,grater,6,
175b.jpg,grater,6,
176a.jpg,cart,6,
176b.jpg,cart,6,
177a.jpg,bow and arrow,6,
177b.jpg,bow and arrow,6,
178a.jpg,football,6,
178b.jpg,football,6,
179a.jpg,tongs,6,
179b.jpg,tongs,6,
180a.jpg,stuffed animal,6,
180b.jpg,stuffed animal,6,
181a.jpg,tiger,6,
181b.jpg,tiger,6,
182a.jpg,popcorn box,6,
182b.jpg,popcorn box,6,
183a.jpg,furniture chair,6,
183b.jpg,furniture chair,6,
184a.jpg,stilts,6,
184b.jpg,stilts,6,
185a.jpg,pen with grip adapters ,6,
185b.jpg,pencil with grip adapters ,6,
186a.jpg,slippers,6,
186b.jpg,slippers,6,
187a.jpg,banana,6,
187b.jpg,banana,6,
188a.jpg,battery,6,
188b.jpg,battery,6,
189a.jpg,machine,6,"clear image, not easily identifiable "
189b.jpg,machine,6,"clear image, not easily identifiable "
190a.jpg,gem,6,"clear image, not easily identifiable "
190b.jpg,gem,6,"clear image, not easily identifiable "
191a.jpg,potato ,6,
191b.jpg,potato ,6,
192a.jpg,clover,6,
192b.jpg,clover,6,
001a.jpg,apple ,c,
001b.jpg,apple ,c,
002a.jpg,pineapple,c,
002b.jpg,pineapple,c,
003a.jpg,pinecone,c,
003b.jpg,pinecone,c,
004a.jpg,game board,c,"good quality, not easily identifiable "
004b.jpg,game board ,c,"good quality, not easily identifiable "
005a.jpg,blender ,c,
005b.jpg,blender ,c,
006a.jpg,ribbon,c,
006b.jpg,ribbon,c,
007a.jpg,computer ,c,"good quality, not easily identifiable "
007b.jpg,computer ,c,"good quality, not easily identifiable "
008a.jpg,rope,c,
008b.jpg,rope,c,
009a.jpg,bucket,c,
009b.jpg,bucket,c,
010a.jpg,magnifying glass,c,
010b.jpg,magnifying glass,c,
011a.jpg,chair,c,
011b.jpg,chair,c,
